PPV,Person,Distance
58,9416,2.42
0,9417,3.31
92,9418,1.82
58,9419,5.32
97,9420,6.45
40,9421,5.99
44,9422,2.92
40,9423,4.83
97,9424,5.66
40,9425,2.73
58,9426,4.58
40,9427,3.14
44,9428,4.66
44,9429,2.06
19,9430,2.39
44,9431,4.49
97,9432,3.0
5,9433,1.12
19,9434,1.65
44,9435,0.63
40,9436,2.84
70,9437,3.62
58,9438,4.86
58,9439,3.85
40,9440,4.33
2,9441,2.3
0,9442,5.17
58,9443,4.55
58,9444,5.16
70,9445,5.37
58,9446,5.25
58,9447,1.98
97,9448,2.63
31,9449,4.09
58,9450,5.19
40,9451,2.98
71,9452,2.47
19,9453,5.95
5,9454,2.7
5,9455,1.11
40,9456,1.66
70,9457,4.11
44,9458,5.8
5,9459,1.87
58,9460,4.44
70,9461,5.11
39,9462,2.38
0,9463,3.51
44,9464,4.14
0,9465,6.32
71,9466,1.09
0,9467,1.91
70,9468,6.74
97,9469,1.7
0,9470,7.47
19,9471,6.55
71,9472,2.67
0,9473,4.83
0,9474,3.29
44,9475,4.29
40,9476,1.68
58,9477,1.11
40,9478,3.69
19,9479,2.36
0,9480,3.46
44,9481,1.1
0,9482,4.52
44,9483,1.96
71,9484,1.66
71,9485,1.45
40,9486,2.99
92,9487,2.97
0,9488,2.03
40,9489,1.99
19,9490,2.29
5,9491,1.41
44,9492,6.95
44,9493,3.06
0,9494,3.37
58,9495,4.97
58,9496,4.6
97,9497,2.69
97,9498,1.45
71,9499,2.98
44,9500,0.63
19,9501,3.29
31,9502,5.44
40,9503,0.27
40,9504,2.35
31,9505,2.18
19,9506,6.86
40,9507,1.3
58,9508,4.69
0,9509,2.7
0,9510,2.67
44,9511,4.74
58,9512,1.67
0,9513,0.94
58,9514,4.78
40,9515,1.88
19,9516,6.55
97,9517,2.59
70,9518,1.05
40,9519,1.33
58,9520,5.29
40,9521,1.51
58,9522,3.77
31,9523,2.9
19,9524,2.75
40,9525,7.35
0,9526,4.41
0,9527,6.91
40,9528,1.98
0,9529,2.73
19,9530,6.0
44,9531,4.28
19,9532,2.83
92,9533,3.48
0,9534,3.03
44,9535,3.98
92,9536,1.91
0,9537,1.2
0,9538,7.78
71,9539,1.23
0,9540,6.55
0,9541,5.67
19,9542,5.67
31,9543,5.38
15,9544,3.12
31,9545,5.68
19,9546,3.03
2,9547,2.17
40,9548,1.65
70,9549,8.76
40,9550,2.14
0,9551,1.79
40,9552,3.54
92,9553,1.18
58,9554,5.81
5,9555,2.42
31,9556,3.89
19,9557,1.39
58,9558,3.7
44,9559,1.92
70,9560,2.74
44,9561,5.26
97,9562,3.77
5,9563,3.16
97,9564,5.66
44,9565,1.61
44,9566,3.61
40,9567,0.71
44,9568,4.76
40,9569,0.85
40,9570,1.88
70,9571,2.17
15,9572,2.5
5,9573,1.05
40,9574,8.03
0,9575,5.1
58,9576,2.57
31,9577,6.59
39,9578,2.82
97,9579,5.63
44,9580,2.45
58,9581,4.92
70,9582,2.5
58,9583,5.51
44,9584,6.62
2,9585,6.07
44,9586,5.44
70,9587,2.53
0,9588,4.58
2,9589,4.11
31,9590,3.98
70,9591,7.08
70,9592,4.18
70,9593,2.6
0,9594,5.19
19,9595,2.27
0,9596,4.42
2,9597,1.37
44,9598,5.65
97,9599,1.99
44,9600,4.27
44,9601,4.0
58,9602,4.65
44,9603,3.48
44,9604,2.14
0,9605,1.02
44,9606,5.76
97,9607,1.36
70,9608,2.56
31,9609,5.85
92,9610,2.87
40,9611,6.14
70,9612,2.22
92,9613,1.89
44,9614,6.3
31,9615,6.96
0,9616,0.19
40,9617,4.33
0,9618,4.58
70,9619,2.14
0,9620,3.94
0,9621,5.35
0,9622,4.96
40,9623,4.16
44,9624,6.19
0,9625,1.94
31,9626,3.31
0,9627,6.41
44,9628,6.02
70,9629,0.25
58,9630,2.83
58,9631,5.63
40,9632,1.66
40,9633,3.3
2,9634,1.01
19,9635,0.57
0,9636,5.69
58,9637,1.78
19,9638,3.47
92,9639,2.46
40,9640,2.86
0,9641,1.89
44,9642,3.79
44,9643,5.67
0,9644,4.78
58,9645,3.55
97,9646,5.89
0,9647,1.39
71,9648,0.9
31,9649,4.46
19,9650,2.37
0,9651,1.46
0,9652,2.45
40,9653,2.54
31,9654,3.44
44,9655,4.5
40,9656,3.15
0,9657,4.2
44,9658,4.46
19,9659,2.14
58,9660,1.76
44,9661,3.32
40,9662,2.85
0,9663,3.28
19,9664,1.86
19,9665,0.41
40,9666,0.46
0,9667,6.38
5,9668,2.94
15,9669,2.25
40,9670,5.27
44,9671,4.21
58,9672,7.77
44,9673,0.82
19,9674,2.56
19,9675,2.92
31,9676,5.57
44,9677,7.51
40,9678,2.05
2,9679,0.59
92,9680,2.47
19,9681,2.29
0,9682,7.33
40,9683,2.17
40,9684,1.71
2,9685,1.36
40,9686,1.92
0,9687,5.08
31,9688,2.1
71,9689,2.45
58,9690,5.19
58,9691,5.01
0,9692,5.35
40,9693,4.52
40,9694,3.26
58,9695,2.75
19,9696,4.4
0,9697,3.05
0,9698,0.41
19,9699,2.04
5,9700,0.91
19,9701,1.55
40,9702,1.67
31,9703,6.29
97,9704,4.41
40,9705,2.85
0,9706,1.73
44,9707,5.57
44,9708,4.35
19,9709,1.22
97,9710,5.58
40,9711,3.49
19,9712,3.6
44,9713,6.73
92,9714,1.62
40,9715,2.08
40,9716,1.54
31,9717,4.01
19,9718,3.07
0,9719,5.47
0,9720,3.4
44,9721,4.03
0,9722,7.95
92,9723,1.13
19,9724,1.37
70,9725,1.16
19,9726,3.2
40,9727,3.41
44,9728,8.09
97,9729,1.82
19,9730,4.32
0,9731,8.92
40,9732,3.11
40,9733,2.45
44,9734,6.42
58,9735,4.73
92,9736,0.93
0,9737,3.77
40,9738,0.91
40,9739,1.47
19,9740,4.29
44,9741,1.02
44,9742,4.76
5,9743,1.05
31,9744,3.4
0,9745,1.1
31,9746,6.47
31,9747,1.55
44,9748,5.63
92,9749,3.09
19,9750,5.17
44,9751,7.85
0,9752,4.05
5,9753,1.58
19,9754,2.78
40,9755,7.46
58,9756,4.04
44,9757,6.16
40,9758,4.32
40,9759,3.75
0,9760,2.07
58,9761,5.73
2,9762,1.49
44,9763,3.64
0,9764,3.39
0,9765,2.21
40,9766,4.76
44,9767,0.94
0,9768,3.98
70,9769,5.37
19,9770,1.68
40,9771,4.93
31,9772,5.49
44,9773,4.83
0,9774,8.48
58,9775,4.88
58,9776,7.46
92,9777,2.64
0,9778,4.81
44,9779,5.9
0,9780,3.52
70,9781,7.92
44,9782,6.12
0,9783,6.12
40,9784,4.04
40,9785,3.62
0,9786,2.18
0,9787,5.26
19,9788,3.05
44,9789,0.58
0,9790,2.97
0,9791,0.68
70,9792,3.14
44,9793,2.81
44,9794,3.11
70,9795,5.39
92,9796,2.54
5,9797,2.93
2,9798,0.86
44,9799,4.21
58,9800,5.67
19,9801,2.15
44,9802,4.12
0,9803,5.44
0,9804,5.39
5,9805,2.24
58,9806,7.09
58,9807,3.42
15,9808,3.48
70,9809,7.89
19,9810,1.63
58,9811,5.35
40,9812,1.11
0,9813,4.78
44,9814,4.21
19,9815,3.52
44,9816,2.65
44,9817,3.1
58,9818,5.89
2,9819,1.2
58,9820,4.15
19,9821,1.8
44,9822,3.57
31,9823,3.87
58,9824,4.37
92,9825,2.54
97,9826,1.45
19,9827,1.0
44,9828,5.31
40,9829,3.47
0,9830,5.28
0,9831,8.45
70,9832,6.86
40,9833,2.15
70,9834,3.39
15,9835,2.98
5,9836,1.19
19,9837,1.34
40,9838,4.11
58,9839,5.04
70,9840,1.7
44,9841,4.75
44,9842,0.83
0,9843,4.06
44,9844,6.53
40,9845,5.17
31,9846,2.73
0,9847,7.14
40,9848,3.17
58,9849,3.28
5,9850,1.56
31,9851,4.88
70,9852,0.24
58,9853,2.52
19,9854,3.21
19,9855,1.71
19,9856,5.0
2,9857,1.65
92,9858,1.83
58,9859,4.97
19,9860,1.82
40,9861,6.86
97,9862,3.17
31,9863,3.51
44,9864,3.97
44,9865,1.34
19,9866,2.39
40,9867,5.12
40,9868,3.3
40,9869,1.64
40,9870,4.76
31,9871,1.58
0,9872,1.71
44,9873,5.94
58,9874,3.82
40,9875,3.27
40,9876,3.66
40,9877,5.85
70,9878,1.8
44,9879,6.96
0,9880,4.58
44,9881,2.76
70,9882,4.43
0,9883,5.72
44,9884,3.29
40,9885,6.96
40,9886,7.67
19,9887,4.35
97,9888,1.97
44,9889,4.22
44,9890,6.0
19,9891,3.86
31,9892,6.79
44,9893,3.51
0,9894,3.58
15,9895,0.66
0,9896,4.63
40,9897,2.73
39,9898,2.75
0,9899,6.52
44,9900,3.37
44,9901,3.69
40,9902,7.03
40,9903,1.18
70,9904,3.85
0,9905,3.21
71,9906,3.02
44,9907,2.11
44,9908,4.11
58,9909,2.87
0,9910,3.17
2,9911,2.72
15,9912,2.29
44,9913,5.3
31,9914,1.93
0,9915,3.35
58,9916,6.21
58,9917,4.87
31,9918,4.76
58,9919,5.5
31,9920,4.06
19,9921,2.95
19,9922,0.93
58,9923,5.95
15,9924,3.44
92,9925,1.57
19,9926,6.66
0,9927,2.88
44,9928,8.31
70,9929,2.46
44,9930,0.62
58,9931,6.42
70,9932,1.22
58,9933,3.62
44,9934,7.57
31,9935,2.25
19,9936,2.52
15,9937,2.58
39,9938,2.86
70,9939,3.8
70,9940,2.78
58,9941,6.1
97,9942,2.63
0,9943,7.09
40,9944,8.09
0,9945,1.57
40,9946,7.54
44,9947,2.33
44,9948,3.55
19,9949,5.96
70,9950,5.65
44,9951,4.58
97,9952,5.36
19,9953,5.69
40,9954,2.91
92,9955,1.24
0,9956,4.02
44,9957,4.56
44,9958,5.79
0,9959,4.61
0,9960,5.05
40,9961,4.56
2,9962,5.27
97,9963,1.1
15,9964,3.11
58,9965,5.06
44,9966,4.82
40,9967,5.82
19,9968,1.18
40,9969,2.54
40,9970,2.52
19,9971,1.09
40,9972,0.71
58,9973,5.24
31,9974,3.03
40,9975,6.51
44,9976,5.87
92,9977,3.72
92,9978,1.53
44,9979,0.69
0,9980,5.01
19,9981,2.92
2,9982,1.39
44,9983,3.67
39,9984,2.07
0,9985,1.48
44,9986,4.78
0,9987,0.74
2,9988,3.33
44,9989,4.97
44,9990,3.09
70,9991,3.24
19,9992,2.28
44,9993,1.78
70,9994,4.17
40,9995,1.87
40,9996,0.83
58,9997,4.71
2,9998,4.53
58,9999,5.45
